date,stock_001,stock_002,stock_003,stock_004,stock_005,stock_006,stock_007,stock_008,stock_009,stock_010,stock_011,stock_012,stock_013,stock_014,stock_015,stock_016,stock_017,stock_018,stock_019,stock_020,stock_021,stock_022,stock_023,stock_024,stock_025,stock_026,stock_027,stock_028,stock_029,stock_030,stock_031,stock_032,stock_033,stock_034,stock_035,stock_036,stock_037,stock_038,stock_039,stock_040,stock_041,stock_042,stock_043,stock_044,stock_045,stock_046,stock_047,stock_048,stock_049,stock_050
2022-03-15,39638306,88503105,74247805,52227588,91040843,53394370,5855727,37310923,61931112,99818359,61650069,49460561,46165139,55291612,5078194,86870058,86870097,7285231,95388724,36152609,34210578,31007617,79694916,10720851,45185380,77223605,81393874,72190214,71895523,25804429,59669855,55346638,78613766,25508085,56423185,35689387,72221548,66748471,25260379,88409005,8704655,20120260,92238214,47499726,51164211,97304695,90111425,14072686,58453340,88435794
2022-03-16,68001735,37768013,57670145,67463549,4549268,78153876,60737737,76272001,40877245,44870411,71208092,58066448,7846552,5478981,10028561,32140175,10993499,71611817,73262108,60868397,21861367,66228683,49038519,38676163,40443724,77617198,22542423,12445944,18626649,48345540,31145968,9566781,38874470,79535865,59204132,16727284,12686582,31148366,51115451,34953677,73554929,88421716,40577090,47640585,69783853,46257760,83328851,32683475,63132036,9153440
2022-03-17,91705941,9039854,75610195,76449666,77036950,51960674,16504645,15543655,26932985,11961777,1070242,42287039,77101232,51469068,54198570,83955776,77102278,55838913,42808319,31066756,93772462,78840128,43786451,90699333,1752807,83112042,81320986,61612714,72388303,73459102,38884148,46023451,81821265,95596052,82689714,59541504,9152508,51059964,58059368,77315978,25204715,20005902,47570409,78396179,66211177,17232400,82558817,9628978,54485547,72277184
2022-03-18,21857488,52044515,67481129,13131518,24095849,36004130,6910921,47870571,70374992,35478772,19244011,95940125,31366196,44093478,47395032,65479089,93636161,11602872,42863876,49722332,3145018,75957712,33403844,49641529,51073923,61183147,26138597,26793320,4615139,58187970,64092722,24271557,76999095,9009490,77850683,8485469,3297527,54290987,58632794,85645640,54183555,29978003,57166809,37487920,93505955,42622191,43700409,85799637,67707167,67797197
2022-03-19,75163924,99198132,29709848,30265720,34379301,21311315,44646249,46140902,56168316,30456250,31479876,40684863,35882740,30043171,99114935,89365030,66281665,88801153,53255277,28947051,26375109,28749948,61082515,50350408,75657380,68650046,20296180,99787223,33754349,80384350,71967872,99893861,3551317,65685887,48742153,95804858,47888469,83142158,83488767,35626329,82104511,18422880,91457448,78749817,66453007,21000135,88129702,49603777,86609066,93092061
2022-03-20,42691771,53671627,28853050,95994594,20322327,30825988,66431957,39294204,78608732,39231345,12166819,13621183,23493332,57724452,20695116,8987662,15894356,54251071,66134015,84583942,82557359,2265190,55334317,47061971,41105447,57082014,2452310,76953130,87599011,36878708,93461968,38063603,43086655,65323954,81281858,79912753,49441166,42524170,96877680,91303297,16558244,72658202,56809396,4105535,56907713,34572005,39895341,85927968,65375633,70181978
2022-03-21,40430797,85723530,32345269,72943792,83333634,53788929,97556643,49288690,21808331,26637087,53296407,83551982,58182177,67800077,10679202,93454576,54335681,45603130,56503661,79615541,28750248,35354851,92427434,97697384,45729764,29452604,70797238,89611109,6804462,65145420,36337987,52390976,38375921,5303075,13483473,52164703,56017346,50395121,54667495,72062688,7756432,79419251,18303349,12432152,88081107,89592216,81904843,40923002,71872471,46829016
2022-03-22,91672684,22794818,49185817,49281822,18991941,50361055,36391131,23271833,65318447,80809880,73952795,44181446,19273763,99908099,60253626,26276348,81758584,43569740,29993339,16198580,11078164,66958409,8726548,25372058,51629316,4541215,95072808,10921380,17768901,13974519,75771381,80774361,93370612,6001303,92762621,80395953,58406268,28548441,87246954,72249449,96421572,46974342,13117228,74501287,49556173,71266537,52213647,56036597,66613752,4209100
2022-03-23,67487355,77165436,54966118,99964058,61922679,78134812,39791791,99794231,85248407,94069035,3089376,76520146,56546748,12268377,4923528,22946361,30726332,82548085,83971445,98258310,92302601,14851256,85964048,47343781,31345815,72786149,42132298,15604349,92464127,44039405,51001279,30185949,71112427,49167362,37637921,78712231,20970298,23983133,87861537,39666095,75389744,60635875,24660921,22997494,70363682,31634258,25114024,86945765,84442769,2734545
2022-03-24,30396619,1489184,34176854,26328924,45236665,71357758,81587696,84382058,80625154,76040194,92054494,57263039,56775728,37062867,2686635,3477211,63953213,21652271,73262431,31747817,42292622,28190828,51712182,19631734,49258854,19668644,96299229,47215365,93582411,13847284,92696616,67077661,86213305,52007745,9492777,3707282,70404301,49322238,39118500,96705991,63070998,56045557,63703334,73158275,5830221,17264381,65492442,2308472,62341146,10996483
2022-03-25,41327257,8616741,52876066,37623574,40172074,85035755,8028699,7201948,88109633,94868771,47327627,14602640,13457863,54608726,5590967,30103027,43718219,42053103,25693993,56828271,22775255,59446419,52984990,98561984,92656104,10238704,10630940,59838102,61146004,69447298,40455195,90623918,82091014,19155875,6217969,32711562,87314566,88052544,18579511,67171086,15605958,15625674,19305063,30749396,50370839,23950886,30761728,84204520,7392102,76195170
2022-03-26,85375836,51532378,6770256,91412325,64026629,18062337,68186946,49369442,55617701,30966091,53031941,52571217,59717909,62996025,69009642,22652299,66440622,64163898,97800228,43864787,97591699,40343528,21677035,16779030,42870428,63512148,37184296,67015215,2772576,4616307,14134296,21510321,40684353,91972546,76903940,84892615,55152129,81929181,75318924,99591409,81295351,61473202,86989546,94585863,43119762,93595829,27727865,55182576,34536844,85818613
2022-03-27,90238977,30009572,94680755,61618159,46142782,48099968,3180053,33420006,67818335,52592815,30074837,14934818,37419216,24391722,64504469,86149078,51925372,12676092,73921407,10288864,72754782,22057062,21030466,62400836,79918204,37465530,48846682,80134100,98812310,37598433,85860093,96535242,9156720,66992121,74061800,71619808,44663978,31697827,95234448,22002146,37653964,69229847,76941826,80109292,36497999,15310936,72372575,58522603,5189256,43555635
2022-03-28,16462057,5232297,11699213,21370981,84403425,37374394,23867469,7164248,39958188,59629100,58847072,58699589,74586691,74999208,68925160,50627625,62970617,26018238,21204395,93769230,48537672,65921362,11812343,6616491,81202038,3800577,80442503,85547047,98081433,82846329,52877747,95621433,50353710,62362313,85636288,30621729,19666571,82885682,2657800,73370002,54387137,3697634,20998449,75888458,94257927,16820250,86107098,37585511,54184962,41560767
2022-03-29,27879361,26729995,84438921,74669351,26392136,25850994,29711948,29347582,68246702,32376387,61329756,74916828,12748849,53034938,80635493,79323815,52869494,49954052,24436296,81464018,27626278,10247437,60799903,87698285,16941281,31345488,88076048,9741271,86561493,13269324,77963151,80487795,27928794,31363305,57015654,36429912,95469441,28376617,10157588,68135511,32308413,67719765,9979891,6024265,59706450,98091953,14949941,20989918,38402374,65281978
2022-03-30,91455470,50486204,42749862,54252395,61345430,20851684,64747235,96718068,78928519,16942984,9793111,64419174,24815213,44307222,19687266,93786015,31805616,79293580,99582117,58622878,6430954,25019858,7821208,98506038,50642067,88712621,69355897,62703581,76619972,6741411,97025853,51790070,5965053,73587833,26394479,14921399,86714900,8784424,41531044,96292109,20543467,89366621,82239793,68477927,57120527,16995159,37176672,62403527,98384783,30050201
2022-03-31,19680349,84791667,14190203,34461212,85576812,91391617,39421692,34952865,66473692,90524358,42903939,25263067,14909785,18308323,75292755,38441836,98359994,57246766,84660631,26758104,7630142,83491117,79154944,49658542,82938165,3718823,18973312,73266889,67180339,35284872,2898536,36869640,67576541,37168820,2963093,83576460,39090870,78953770,17995710,88070892,65351300,47163532,1183152,60340958,74296602,40999478,5794174,80532940,24525824,14966048
2022-04-01,24112724,57519822,55724016,44358474,48686819,18771570,11985249,27491529,97900774,17433753,15747606,62516827,25383351,97900373,56094029,27681088,46741022,84550232,17067945,12255727,36773061,26718029,4781032,90739409,14429068,47247821,72627587,7082239,93013140,60251314,11697471,90462846,73370477,92870056,99061679,23765438,59025714,68052813,32127700,95562697,99863584,47571032,10560610,65440684,79938392,55359236,53954957,90426862,20446561,42972064
2022-04-02,20476269,41691000,63308386,13014505,69000868,20789682,11008893,22467017,13136070,86256546,77293027,64169144,32802826,66083261,52771085,76620622,27759867,65527131,6915282,91664366,56346227,93263590,32383746,27690759,59294507,44991302,94513841,55335855,22916956,91687222,21312471,94255891,22788714,4540956,55657097,4313284,51395643,52169511,9482369,24835879,47519626,38409918,21667169,52665033,91218098,93946557,56098045,73030608,90029081,8264387
2022-04-03,52843700,50527598,94277670,92244619,82310526,26113196,78069121,36310565,37744928,10289364,4021547,86728387,61291900,95487383,60941049,67858147,16850290,48132817,30186594,20151808,61370387,21841912,27502800,68113895,83078791,23360502,42696154,43399586,13815742,23657933,79566591,14400440,97718752,75185330,50187035,13831629,35499801,35213326,85161425,84209448,57455783,45470228,78345507,6215905,7054990,54028613,68950615,89334103,82819391,42417134
2022-04-04,99336750,57949362,1241906,65760285,68468076,94611498,65231936,5563338,25123828,30412343,16648108,25895177,19373109,25948658,55677089,69220198,29299842,62102567,5678767,93862890,23805453,16094411,75483955,15133630,2184634,87319643,95009842,66235995,52906724,99659996,98876032,43338836,37489529,70942310,8037643,85755556,98225243,66088064,83785853,74136540,59605829,27198308,37724395,68824563,42050640,13891017,98632920,81440976,95817824,62386571
2022-04-05,96999473,59309872,23339148,39367041,7727969,68136067,54494050,99481524,46777142,37895491,3294619,88060159,29543334,70327031,86685620,28086214,32983027,99128469,1949334,65489749,86184073,55756871,15201810,50482814,12548137,92309671,75630351,95250551,93375986,97326941,30277749,21592415,8315340,7930172,46140222,51976741,74129149,92241646,19124798,19270591,87953491,97962420,99594163,86306232,85386591,48206384,48103181,81448350,2601704,59454278
2022-04-06,27171685,50386984,95686765,78419327,54119417,97458312,82571664,56919183,39764343,67133299,55408397,78322305,66259766,4163878,8835831,97250819,67097122,70582366,74479609,60985663,50881355,46445819,98198962,79080046,82278605,5999075,91091151,93451956,82839286,47474056,71082776,12921497,20121747,87994455,82878989,28137287,18595408,57395314,87787256,56337330,84346032,62665785,35363744,92847751,49100150,34194421,23596415,6947277,42496337,67614376
2022-04-07,56107653,8948650,69415197,29780699,94441175,86901358,41701643,66011939,35368955,92777001,80765946,58645990,23269728,22661152,59863546,21433968,49142983,71602847,22411790,54601783,12374470,57133402,32593285,67037951,70284059,88003922,37439237,73906031,59402587,19427240,68207476,30131489,91120698,67504248,98046774,87401968,53334736,79572329,78267485,54180727,46465116,32243659,20024233,82095234,91772156,14256889,77921252,32743530,54500325,69449910
2022-04-08,74646901,20721642,26809304,40419626,30502713,99703370,26131693,78375655,3118814,37028831,21067065,5607471,31796642,47569787,17714725,92767025,50714707,25958247,52791503,40357815,4404910,54158822,4242756,36538894,86797493,6342287,98874728,20402757,35444074,49255196,86372236,75683645,44814584,75614836,35390322,95204257,30270380,85557208,98296316,63083074,11765262,13224755,91587200,16213296,60736959,30527394,88173483,23009488,25414492,69804101
2022-04-09,11549091,79093375,26017757,13053173,33917157,18981672,81914721,36690477,10062922,88226716,26268416,14622226,53062380,98613136,40250727,65663657,88528357,55426101,28738574,78709558,61241149,44089637,76528549,77654298,22369713,83842720,95129849,51890786,90906299,26051199,38838768,17106601,95797068,99688973,18269930,54715101,86207810,94537659,58132793,22624590,8659519,17724137,80324456,5134939,61378191,71396388,53669823,64978377,62320355,16529407
2022-04-10,18379418,17750066,87527828,5136036,26886207,86919091,39881284,1643118,78451997,98346020,90701208,38405022,16162499,81463635,53163426,89769239,58921655,70849453,62978021,2357061,38856193,12554616,40553351,59512636,23341000,8944105,10675946,20160147,56486150,71027359,54778955,71202217,55598732,14578042,18490079,95687324,46768386,28530994,15227336,78748053,59373013,80778544,56185544,4563656,76398880,11348261,84674779,29262441,94443562,30479181
2022-04-11,46674577,93066959,94877228,18628913,7271556,86816138,31047274,87539831,48427411,64126846,28672527,30093333,10021093,27696216,41832494,39916715,72598343,97049416,55552325,49502362,68344340,34624567,9586955,13843038,79273538,94559782,60958903,68663245,94141924,12304507,95849770,38699271,14315517,72882301,35010329,82566768,72214111,82982633,34844190,78333378,29513362,9835223,90040354,26652667,83359625,14220079,30471094,54644322,75418492,71437320
2022-04-12,42588651,88399680,24805496,36280155,12067882,28187651,26076394,28543409,38796982,55406458,4414358,32272421,50327132,71848340,71391365,10031485,12934450,25497275,67004677,94037916,81560740,18562043,86560797,34611663,71880742,39158011,83043839,42354400,36309000,17355962,23823647,50333703,14106140,26526839,75326530,83945739,20101956,97981403,30832264,56857707,62461376,43717611,3973855,12127527,7554748,76127959,48790796,71703847,66119301,97479348
2022-04-13,24673446,57796248,55885103,84673023,20955250,40440891,4527023,47194479,93378058,43325972,16919053,97989163,11259601,76089760,53636822,60586397,83019524,16080220,96941666,1530962,71479547,37229409,74221613,81856800,52655316,69010640,69406251,32349572,82307670,98919700,68432890,25500443,54324671,90469164,22710910,95810107,93107711,49194023,90659109,79601000,50268992,43952624,78882520,69190217,86099403,86391405,9292246,84343198,5614100,69195415
2022-04-14,90741274,51224797,98579611,31877257,75596525,26185273,22753204,48049728,90845655,84711224,99016688,2337827,32523405,74669054,16484906,18388405,20926902,88169862,34949897,32772328,12644745,88125465,21383254,57992761,91981349,4725853,99415122,66515743,74323080,9580782,39614549,71727611,52016332,23840879,82351946,92573432,60276870,71502772,6515290,60794895,21317121,45297678,55397275,44021222,48256754,50092792,63095527,33713372,32285740,14113559
2022-04-15,37707116,56978400,91788194,27290036,29810900,55247814,93769234,96269353,41514549,63814570,41097647,85159345,77804308,42500273,35793824,25927252,90490376,45452307,61425919,27713633,27701801,15999864,57060952,84400865,54871113,79699654,26065164,33070326,36165826,63889987,32528361,73103855,62671973,49671345,56020184,62587202,30012254,17340376,5787508,54669929,86503771,41356096,42472809,75503104,1259382,1284482,44610506,69522287,80837063,31810731
2022-04-16,92758665,32848033,51531982,48659436,96139292,10273042,30052690,18480101,64669826,82611577,23642049,14943460,84898580,90505840,14103244,23579674,4733201,56650121,91362400,54757868,26660760,58104008,26457772,54093076,82966907,29728575,64405713,75328750,98277036,16077475,89907262,26279803,26158391,91473828,67610611,84754106,95524745,55866594,56855763,81796426,91602927,67927041,86073927,64761079,8011103,66046037,80456777,90864489,62022351,8461606
2022-04-17,80187292,71319694,18109825,89389635,14497105,72709278,11506569,9755903,35592663,57526339,21785664,86787446,51574505,61353209,73903210,54251266,65363413,79024660,73574468,40281993,34112697,85144041,45201156,41770022,83453237,46730739,85422825,29415495,27374480,99528444,46555213,31400367,94438262,39027062,39627428,12735924,78272191,80882335,97685836,93541015,65029167,46294936,23659130,57303769,31095625,71345102,74928191,36020949,7441288,23717645
2022-04-18,3634055,39157195,94994077,78274140,15456243,65602284,33539560,27121942,16039740,12086494,99305488,25942710,11981861,97741136,29515430,5361581,49807668,28424884,47634145,8260315,77327001,7501783,45055204,46914853,23592601,75158659,39082185,25662324,77733239,55809092,43065081,8166432,5149156,46578001,87888243,89337241,64315766,89809315,22824863,96103176,55872293,89807887,82852122,72362610,18440591,32222271,17983891,81905157,88321909,54867955
2022-04-19,66863727,15890091,73636336,22491265,53292776,28255219,13215880,22086993,98168200,77410779,84050769,64828894,26839726,47405714,78988623,1450497,41221922,71723967,60863312,10809862,50824539,4401268,68581573,21113998,21292420,73558412,38692618,40389891,64670541,30492056,92020718,5982700,69414180,61840568,73597388,58794303,20774696,80574566,69825361,59817956,59238026,98478481,82284299,33546437,34823548,89765089,7841078,17665055,61461104,48289883
2022-04-20,95848513,83922977,80844931,44012398,44623906,66548799,12746924,68376288,93015153,70986616,54729449,99928637,49721137,15333223,55006093,83695679,91215989,99077019,27935165,73325591,42375590,30540152,59669075,25932199,2385273,87235563,87784748,56169045,5799098,71248752,78715546,22462383,15816654,55345629,35849579,74504197,34527191,67822429,43361024,24850062,20396466,67468004,21349587,11245045,96629054,9056342,92590471,52237883,12097507,44214645
2022-04-21,45413860,7113148,31567700,42270991,82305541,42346350,36581536,50636167,39960763,11079123,17680813,27147967,50760852,90529298,25433633,95469826,6656961,37069669,56776034,92630007,93217811,53059337,62218656,94897263,79173073,7552368,15462226,38788285,12500372,29049993,11118667,90975527,54684817,19688208,52802620,17449893,51571180,66506471,58119840,69584328,53992125,61482430,40944045,63273391,8133079,69607532,40906244,59077745,22535139,38952669
2022-04-22,96100193,25414369,50656962,10980818,90680743,29270326,71176745,26789260,96169935,7071608,30304998,75767047,25700750,84553512,70736410,2827529,88582188,84097978,66119608,81474570,34831904,34833263,56325534,95798963,82714642,29640622,8886621,86065945,16039980,67902516,71646159,43967864,83015729,23436835,92311247,66011490,27567396,42407002,4487323,59533074,83277572,34962699,49986324,27704068,49385337,50222395,69342960,61888086,53604925,68118576
2022-04-23,50180467,32959162,8850256,4254188,3805056,20845601,68448185,41939638,92570345,8296071,57868719,11955093,10923132,11639374,45736362,53479513,73945519,96589623,50211925,32875445,51488779,31072494,49528010,15989395,26766402,66371469,26862709,28934804,91925749,91531124,93297109,1226601,40556110,50989914,79466758,37398524,97848589,26329692,22850270,96208646,6673203,22490419,91760450,67659509,5990806,15140055,24392401,32023054,29757620,53245632
2022-04-24,7684426,40441583,12445944,74367994,30783898,13242560,16435302,62169748,36194141,45668986,83922960,50911752,46006511,56709296,69872514,62239149,41540059,64946604,75258785,14180163,55765703,31466731,56102420,63380799,47578021,84935329,67152683,82172849,88225439,33016241,49642886,50958829,3345753,39286366,12104398,15668741,84277969,6810317,33857216,39344664,72656936,69275479,67208919,12262982,7279519,58808473,79578142,12577591,46581231,25205298
2022-04-25,85509626,3592958,65049339,28364307,98712116,23963179,88839542,44980007,64749363,77383042,11983193,54942154,11412737,2841769,87255648,41981375,76796161,59862332,9365290,21390794,28947625,22433508,22212130,5711809,24481878,53274883,17907930,30407591,41506285,54447024,13922471,86851371,11876935,94598785,99221135,9053595,10552770,17938375,32048638,49256415,90405095,14322791,92914136,13307429,77675534,19674211,28168513,17828241,41798227,74476229
2022-04-26,53809787,98610552,6436172,57763994,53318864,40032267,17470129,7258578,67314304,79369494,52612574,81741276,12470156,11421369,45318613,83609568,4096199,17686005,88555757,55588138,46285577,72163600,77960131,43840841,13615202,23113417,62995730,56148003,86336669,90966212,33813720,63317083,2328968,90989566,4466282,59686049,42948598,15136388,42035880,84344354,46658195,27609489,32196972,38607329,67055738,36544121,4210220,94402729,22790015,18063794
2022-04-27,17855227,99402840,96347509,62136756,12295455,66552037,17901705,53230479,14817283,61978671,26238863,4002113,17537865,99152716,31208546,30888469,46949091,98312949,84101974,79999434,44554410,20330862,34851976,42942111,64957043,97626372,57378551,93044543,97560576,45078867,28936912,87232800,30394013,82803318,71109690,71647078,4083442,50123755,20158488,48829843,51879009,39898162,63515959,62423690,12098831,13761260,26801165,20844171,9407994,37602620
2022-04-28,81601628,19229561,37782058,56302760,12726650,32577336,11590564,41099134,56725655,51665428,52266382,32245751,86863985,14307828,92081648,42660966,18735965,67614776,80357448,33404158,87180856,17640066,67616259,63565740,70674055,32321814,88326958,90880815,34520583,46683335,73541896,61418688,38107217,17178471,40883453,37943725,10956930,61928402,96936844,3115979,83086544,43200687,92439236,13346109,55598817,75231491,64008191,40223952,56787511,34982774
2022-04-29,19020425,58860555,72207559,34905008,41157366,10973329,82575835,75519448,90955377,8163603,28797193,83477340,86551777,68819445,67500784,10831818,51998812,17812458,65782554,85559049,41934385,79119122,71488406,7019277,62131850,46737687,4490620,19044465,59840438,56688240,9133169,22227662,99889040,34251925,9308009,2286992,91994423,31298380,69389982,56198833,14051108,83464109,96424113,40095367,43904537,1228333,63853808,86856336,93989452,86134714
2022-04-30,88077999,36527797,70404061,63839685,42622802,30740890,65972771,8970922,15094961,67545476,87382987,9263500,69925758,66576560,87667388,12517542,92035996,27776901,53132259,80186050,50036176,10504418,47372206,95758990,69067725,23481347,98869061,73818993,89664051,8273613,95210861,48455313,50190154,21432870,94012849,11397593,23874416,33947159,86021459,81108417,80953179,6442011,68349595,40803916,14004249,95516799,97824630,25020150,32431233,49947870
2022-05-01,75808939,96388086,1225284,75038462,5819625,25169562,21486800,16603625,57569987,88305329,42303211,93126029,31460802,14519558,90406263,12967491,9638500,47578194,52491692,23002829,35393717,62537898,15727145,64991487,49107371,61398091,37574931,93709481,51803947,62430111,53792394,62910862,40932912,93462528,57673566,13895324,95070743,91020498,80631562,19702754,40953015,59562591,29152432,48194569,11715762,66513164,85202223,51501568,30997965,58450261
2022-05-02,47340087,18555573,97044165,28974735,95874053,80017466,41277529,58073675,86228189,42421523,27836732,31066068,25632269,43697120,87567391,81821094,23005695,56261122,39955019,45775117,69237341,48325310,17452807,99803613,50223015,3208797,71946712,2802961,26768316,58167526,10629891,44056096,88206810,76181774,53532897,88066732,99169423,63262183,16865615,22217033,37888191,7300240,96596636,23627061,48632446,86066033,66568876,58476361,25024796,97591617
2022-05-03,55831112,90601948,74927809,4202690,94943597,47417180,98470654,92285441,54599884,83163978,40682156,9977313,28689960,85953618,76770986,96295100,55948291,38278672,70853203,67731807,79652017,44258723,66378961,1792877,27518423,66325832,50341989,83991422,15700851,63357429,21337124,67192555,10538393,50835832,64494341,77603429,47771835,29559946,46753750,95413930,31444949,24951764,48126037,57623182,1030499,88890186,61026562,26605276,20749884,97975878
2022-05-04,47661270,90074414,85619855,66832856,9291255,29631328,68736974,29951712,33088088,4309618,83634721,64383541,17941479,78958320,37222880,1074800,99498516,68259918,71224739,98212040,53857164,28109386,91530005,14756945,31532726,46358563,57752024,23437506,98789319,82191033,29423043,93456348,92303093,81540566,6721124,8785194,3639139,13619338,46965772,39207661,87226485,38351496,91037310,85561902,16053883,92887441,95385939,1218241,18197077,90356794
2022-05-05,93630353,97367397,29003106,13164559,48230794,98273226,19096598,61206740,66262761,37285885,34506750,32270716,96995468,43816542,75766041,58050107,19413751,43561530,7811853,16178008,93448677,57989419,95019954,97015990,71023115,75688186,43727057,35175277,5332129,42576260,20304166,44732530,69455586,93687145,17916639,3578556,94509949,6644002,84602844,74015654,22354562,26140354,97592804,5606483,20382959,33995778,52269430,62127826,98235838,29087559
2022-05-06,97916766,77093018,47268481,89764640,37822937,32148201,41859683,33035606,76306155,77450545,99964995,80730149,41041851,15925865,94099286,15537020,75226715,17346195,38989803,21399465,93410211,87626430,13592008,86026154,9671151,75679258,10275757,5170650,27761504,25514391,43010191,4039539,25547689,97067740,76664082,54339980,75078979,44270746,73149719,40089827,29047002,37323527,53034711,4140092,7956615,94648681,56831332,68569159,65509672,71164905
2022-05-07,54977796,22969535,78078790,16021015,27240403,34489323,86538344,23866425,16821755,90131052,21954433,93729912,49682216,58898006,18368046,88396131,51638321,41320834,52209904,79129631,79533889,9914449,4890475,12164133,63295027,48416574,38553276,39905804,14999076,73710470,18069794,25232939,37732786,53023012,89351252,94936086,85584107,1427182,47586316,64678561,72595509,47687817,56117348,77496509,64357797,74612731,83198967,58065388,94229932,44032445
2022-05-08,90999825,31598286,70592481,44749297,65060965,63584618,13157388,66019509,15661078,3582395,11021665,65672615,76170110,9380793,22339868,80434246,21934038,23230830,76508673,13691149,79027499,31994995,2933062,34272679,21801629,14422946,39719884,75005638,88652373,96767933,78348221,66983247,94735356,97062911,48024388,34992957,13298689,24010227,20717043,21163495,48417834,4808301,22772172,66447327,86846751,44306198,36305312,10641590,57795592,86768594
2022-05-09,17650387,68581930,79329155,75255608,32351920,73401105,98040598,68738582,15965647,30695826,13619424,4699139,58579588,58208087,6176504,49766043,3752604,67316501,36190197,35462816,93630333,19912724,61323716,73807080,12791477,20454863,77628899,61711358,39827508,43810637,7755159,11007213,55410005,76367024,68045197,8061141,61483602,72693571,41334648,35354926,58008526,53176259,74605789,42607067,22391431,31171622,39543481,71632096,85023840,41962076
2022-05-10,26479258,94247487,44738986,45854316,21189140,71228317,7792547,6356735,44525432,35983323,4625039,37384889,38414206,21713362,15207358,44868421,21779170,8861140,73408819,17747481,71031006,10083678,2222590,77027198,50460620,45436989,36054999,97707846,67591593,36312455,67110000,57649072,25977565,40640574,65809638,98699518,58081781,67146111,89474236,2282765,13180058,21043039,96676454,39853852,29488131,28923658,38484306,37245429,88323497,4918439
2022-05-11,58374720,99579066,51078940,64341815,7073838,35845641,77911441,44412439,24398170,61649041,32296307,7388484,8789025,35418257,88004525,86559118,32342514,39069139,98174649,96798741,89343707,29532497,44665813,92948531,90276559,53058759,59005910,44610041,70887723,34603279,56093504,3664254,70848511,19037164,1753183,48668015,60598273,43259916,38409256,88938345,4709217,50961635,5640630,14016123,67091564,50635931,18460618,55702202,45272986,20506276
2022-05-12,85385267,95818457,35736612,82473474,79890771,34727934,40314394,32248550,12461808,94090614,41155758,33747224,80640677,28194033,21870344,68751722,41869648,98543832,1803525,3531077,48464812,81396734,69805567,47874897,57538815,27296524,76048184,28970269,93451787,91109419,29143022,80735184,7572211,70328696,35618707,70230499,28376536,89595183,13341361,55546580,55181508,65111932,43400356,96766615,75080069,82042893,30716441,22325143,32379140,3384940
2022-05-13,35757592,59276100,30112070,27898596,38318708,32815835,40292552,23238387,70247035,16532556,89211483,37868455,61452143,59180634,63210434,75083374,2350576,27593174,20624797,33576333,89531929,9192938,2643311,59573586,80080520,53534644,70432087,82726839,55072460,45823724,1306600,33435472,4621107,81991522,6798048,30601434,38437270,38191063,78587220,90761945,49225410,46618416,54062249,83370017,68804272,17832375,15080578,93016840,46413628,54736462
2022-05-14,84729969,49312980,27382420,80491827,45366518,94987956,84051166,44386131,7045358,47409045,83052267,86189984,45222089,15167069,22534296,70971974,86766383,46791719,6324873,24784919,1970497,30860645,57579375,18493579,87844613,67075360,12161399,77171839,4562175,18098128,81534480,11219408,66369370,68910868,29403354,11397566,47246671,81074494,4457654,69259513,19361517,8178275,47394990,29714167,94712301,83622243,19082025,94065486,47166961,51525735
2022-05-15,27477920,62045944,13127379,65309145,21878531,12573158,71753633,18800649,20916825,32761424,36911023,50281192,9634748,33895414,61106242,73952009,48411228,33029510,39958878,86344365,41907969,98481672,83379757,39261043,33250942,40197205,23926666,89420346,58899301,85168213,16837223,45423508,78633882,68846405,38221943,11867972,33630477,90104829,43460328,97007415,25853595,22602369,1656713,58742211,90139058,70109486,63213091,62581499,54288663,5450748
2022-05-16,15604970,57472191,66877343,32356974,65982276,60444302,79288337,56329235,2965318,20496460,78950793,81848555,20651891,15918834,57721733,40201795,16643433,16199077,92931080,42131310,61482827,8526432,36763894,41754356,87296680,91219877,77363299,87302471,85734763,85662634,27925295,74011328,7345383,73466930,70715769,9287687,34765181,66861500,53645474,58926930,44980972,27697593,45853230,73541650,5861614,29960747,85471925,19407960,93536807,85839602
2022-05-17,23679913,56723199,2431089,84601679,49276403,55196339,87717445,3413576,62613910,6545905,72791709,53807189,83481033,86762181,73966545,57518646,25751743,68838635,92126707,24790196,36341427,19910310,32857185,56752530,1513331,43179903,22535040,33941302,96770915,70028174,52804559,65219834,79837077,80013878,4618698,87936074,62340392,25872612,2319915,77488541,4226591,57161496,71437654,50110110,99365317,49869772,8276072,47406237,86598032,38455171
2022-05-18,35936180,50607004,16426162,95735291,9331637,79138174,57681317,22631232,98567906,54430549,52338947,57994029,32835148,17295808,46027838,69175550,77893578,19214778,75403372,28040581,31711517,99941309,36538036,91085435,23951857,64999658,4657421,96647864,7765671,87832868,54586680,90119486,7349244,74978856,89351257,84164444,50150425,56740174,81111050,86563175,24641767,52172446,12512833,41234179,24574927,92866610,89811323,67388395,21290443,97214963
2022-05-19,2322734,11088715,23050543,87383110,56816413,92375111,55800206,47630417,56929400,28149165,22988552,84475180,60554136,35420975,25251830,71877628,8210930,72445370,86385588,65974089,52294727,29921881,61124547,99339193,10491663,76271272,33070901,63040390,50013058,75254004,7098105,85685923,60140133,33872965,10174231,29861751,60730944,11869617,79787304,35781173,81932404,79518025,15946662,86506802,91687354,49992915,56230867,3821652,18796596,37320173
